"File","Line","Column","ErrorCode","Message"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationComponents\AnimationStateInspector.cs","184","21","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","78","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","85","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","90","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\ModernAudioSubsystem.cs","219","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\ModernAudioSubsystem.cs","252","21","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\ModernAudioSubsystem.cs","259","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationController.cs","725","25","CS0234","The type or namespace name 'Abs' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","33","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","40","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","46","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","56","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationController.cs","619","32","CS0234","The type or namespace name 'Clamp' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","64","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","74","41","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","79","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEvent.cs","47","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEvent.cs","53","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEvent.cs","59","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEvent.cs","66","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","87","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","94","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","100","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","107","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationController.cs","647","37","CS0234","The type or namespace name 'Clamp' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","115","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","122","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","126","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","129","21","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","141","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","154","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventTrack.cs","164","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","148","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","163","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","170","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","161","41","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","167","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","183","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","194","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","201","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","213","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","202","45","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\AnimationEvents\AnimationEventDispatcher.cs","223","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","236","41","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","245","41","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","257","37","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","270","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","282","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Window\Window.cs","294","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","31","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","36","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","39","13","CS0246","The type or namespace name 'AssetDiscovery' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","39","49","CS0246","The type or namespace name 'AssetDiscovery' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","42","27","CS0246","The type or namespace name 'DiscoveredAsset' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","46","17","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","50","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","55","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","57","18","CS0246","The type or namespace name 'DiscoveredAsset' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","57","58","CS0246","The type or namespace name 'DiscoveredAsset' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","68","21","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","76","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","81","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSInitializer.cs","89","13","CS0234","The type or namespace name 'ModernLoggingSystem' does not exist in the namespace 'SASZombieAssaultTD.Engine.Diagnostics' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
